,VIN,Num_Days
837,1FTFW1R6XEFC71822,616
838,WBACE71080EU85915,224
839,WAUJ2AFC0DN058329,364
840,1J4GZ78Y9PC531210,90
841,JTHBN36F655002643,90
842,JH4NA1156MT002602,453
843,JTJBM7FXXD5064059,390
844,5UMBT93507LY53384,262
845,WAUVVAFR5AA004119,91
846,WDDZH8KB4JA372438,291
847,WBSBR934X3PK02740,207
848,2GTEK19K8P1555058,90
849,1ZVBP8CF8B5140383,90
850,JF1GG29692G831610,98
851,WDBCA39D6GA220716,199
852,1G1YU3D64F5604579,223
853,WVWEV7AJ9CW351286,179
854,WBA7U2C0XLBX84798,252
855,WDDWJ8HBXHF542930,284
856,JT2SW22N3N0059149,431
857,1FALP47V7VF118834,139
858,WAUJC84A9VN050111,432
859,WP0AA2996XS621630,663
860,WBSWD935X8PY41930,283
861,JH4CW2H59BC002594,536
862,2C3CDZC94KH671660,587
863,WBAAB9308K8137140,488
864,JM1NA3530R0506822,340
865,JTJHT00WX74025311,157
866,WBAEP33433PF01588,189
867,JN1AS44D6TW053342,153
868,WBAUC73599VK80331,676
869,JF1GM675XYG400261,462
870,5UMBT93576LE89319,242
871,WP0AA29943S622267,133
872,JF1GF4357XH812926,284
873,SCFBF04C89GD12474,501
874,WAUXD68D81A117184,178
875,WDZPE8CD0FP106185,96
876,WBACB3320SFE23490,699
877,JTHBP5C25C5010334,448
878,WDBHA33E8XF784135,112
879,WBS3C9C58FP804720,131
880,SALME1D44AA325325,90
881,ZFFBV55A230134152,692
882,YS3EH45G143011128,621
883,WVWVA7AU0KW169500,90
884,CXR200086409,199
885,WBACD4322VAV52362,342
886,WBAPM5C51BE435796,314
887,1FMEE5EP0MLA40301,140
888,WDBUF76J65A713591,238
889,WBADN5349YGC93642,188
890,WBAEN33492EZ15312,644
891,JTEBU4BF0BK099850,234
892,1J4FY29P4VP543603,326
893,WBAEF8322TCC31081,90
894,ZARFAEEN5J7569837,90
895,WBAGB4319NDB69776,420
896,1G1YY23P9N5107633,130
897,JTEBU5JR4B5034175,221
898,WP0AB29858U782643,392
899,JTHFN48Y850069702,90
900,JT6HT00W5X0039294,150
901,WP0AD29947S783716,266
902,WAUUL98E36A226384,459
903,JTJHT00W733527872,132
904,1FMDE5BH7NLB15537,90
905,WBA3A9C53EF478338,431
906,WBA6D2C51JGT73393,262
907,WP0AA2995XS625748,447
908,4USCJ3323VLC04688,90
909,2GCEK19T131339927,266
910,JA3AW86V58U048486,90
911,WDDNG8DB9CA432926,433
912,WP0AA29933S623524,168
913,WVWKG61J34D078480,697
914,JT8BH28F3Y0172975,712
915, WBAUU3C58BA542214,143
916,WBAVB33586AZ88248,412
917,SCFAA212XWK101980,747
918,1G6VS3381LU125432,614
919,WBAFA53551LH78998,532
920,JT3GP10V6V0017778,322
921,WDBPJ74J83A037186,641
922,WBADR63483GN92488,364
923,WBSPM93519E201476,102
924,WBAUC73598VF25310,458
925,WAUUPBFF4GA089125,459
926,WBAHL83508DT89756,102
927,WDDXJ8GB1JA032765,726
928,JT4VN13D9K0008466,626
929,4JGDA7FB9GA676656,389
930,WD3FE7CD4HP382131,206
931,WAUXU64B92N058953,297
932,JM1NA351XN1315864,423
933,JF1GD296X5G525142,524
934,WBANB33505B089313,665
935,3VWML7AJ0DM645093,164
936,JT3DJ81W4R0092392,490
937, JM1NDAA78K0400077,96
938,5YJSA1E58MF440099,129
939,SAJWA0HE2BMS01709,285
940,WAUBGAFL0DA188897,91
941,KUGNC22-058289,90
942,ZHWGU22N17LA05198,255
943,WD3FE7CD0JP590982,432
944,5UXZV4C55D0B14039,662
945,JT3HJ85J9V0165718,619
946,WDBBA25A6BB002702,257
947,WDBAB93A8EF025125,535
948,WBS2U7C52KVJ07451,699
949,1G1YY12S245117936,90
950,2C3LA73W96H189260,654
951,JA32W5FVXBU609744,90
952,WBSCK9339WLC87701,90
953,ZFA175000P0007354,570
954,JF1VA1D6XF8823851,643
955,WAU2FAFCXJN053790,157
956,2G1FP22P8T2151353,136
957,H56A0209013,223
958,WP0AB29857U780115,90
959,1FA6P8JZ3H5524944,243
960,1G6DV8EP8B0144618,711
961,WMEEJ3BA5CK529545,105
962,WBSBL93441JR10449,174
963,WDBEA66E5SC192931,90
964,WVWKC71K38W002861,224
965,2G1FL1EPXF9801037,357
966,WBANN73506CN02969,90
967,LH1230013863,370
968,WBSUR9C5XBVP76248,335
969,WDBNG79J76A474180,683
970,JM1NB353620226812,504
971,WP0AD2A9XBS766827,90
972,KZN1309036423,329
973,WMWRH33506TF87493,90
974,4JGBB77E59A472081,423
975,WBA3A9C58DF078001,90
976,WBACN53411LL46470,252
977,WDDLJ7GB9EA103192,320
978,ZAMBC38A540012645,126
979,1FT7W2BT4HEB22293,420
980,JF1VA2U6XG9813953,522
981,WP0AA0950GN153121,692
982,WBAGK2320VDH67901,90
983,WDBSK74F44F077207,90
984,WDBUH83J85X184811,636
985,1G1AP87G7EL189181,308
986,WP0AA2A81EK174205,536
987,JHMAP21434T002440,733
988,WDDHF7HB8AA117200,381
989,WDBRH64JX2F131506,143
990,WDBRF76J55F577107,507
991,5TEHN72NX1Z860088,364
992,5YMGY0C53D0C12020,760
993,WDBKK65F63F296693,558
994,SCBZR03C6RCX54716,481
995,WBSDE93492BZ99790,601
996,WDDUG8CB0FA185149,136
997,1GNWKMEG3BR195339,545
998,WDBRF76J26F733931,664
999,5TFDZ5BN3MX061949,102
1000,JH4DC2381RS005875,368
1001,WDDHF9BBXEB009620,699
1002,FMS08212013F7M003,511
1003,JF1ZNAA13F9706525,250
1004,WBSEK93598CY79741,284
1005,WBSBR93421EX20592,90
1006,YV1HA8725LD009712,481
1007,1C6SRFU96MN826796,111
1008,EF8-1002167,634
1009,1FAFP42R24F181068,433
1010,YV1BK0EPXL1381812,90
1011,WAURV78TX8A009940,460
1012,1G1YL2D74F5108218,714
1013,ZFFWP44A5V0107635,482
1014,2C3CDXL97MH630303,90
1015, WBSJF0C58JB283420,451
1016,JM1NA3533R0507219,235
1017,2C3CDZFJ6LH104227,445
1018,FHY33-802739,217
1019,WBSNB93577CX07240,186
1020,WBAUN7C53DVM27200,235
1021,WVWVA7AUXKW149951,580
1022,5YJXCAE40GF001023,342
1023,WP1AC29P28LA82460,445
1024,1G1YT2D65G5601706,549
1025,2S3TA02C5S6402335,111
1026,JT3GN86RXY0177837,209
1027,1P3EW65GXXV500936,768
1028,WAUCGAFR8DA033393,312
1029,WDBFA76F2XF179191,182
1030,WP0CB298X7U730349,90
1031,99H997P146312,389
1032,SAJDF5KV2KCK61350,90
1033,JF1GE75668G517172,90
1034,ZARBA5410G1037761,685
1035,WDBDA24C9FF046428,424
1036,WP1AF2A20DLA38541,208
1037,WAUHC0448FN055263,133
1038,JN1BZ34E68M751763,315
1039,3FMTK4SEXMME01903,180
1040,WF0BXXGKABNC88959,753
1041,WDDNG71X18A158994,108
1042,2GCEK19W7T1225084,258
1043,WF0DP3TH2H4121341,132
1044,YV1672MC9AJ092298,734
1045,WAUMGAFL9CA110562,90
1046,1G6KS52Y6VU835297,341
1047,1G1YC3D45M5101223,420
1048,JNKNG01D6SM300137,90
1049,WP0AB29806U785785,291
1050,ZAREA33E6N6256861,446
1051,WBSKG9C59DJ594371,90
1052,YS3AL75L1N7005822,726
1053,ZARBA5417G1037417,502
1054,WAUEF78E47A062791,286
1055,WDBHA33G2WF711813,158
1056,WVWLF7AU4GW141540,677
1057,WDBFA67F4WF168815,217
1058,SXA110018531,284
1059,5GNEN13L798124607,572
1060,3D3KS26D38G174734,90
1061,W30-752811,168
1062, JM1BK34MX71693083,180
1063,1C3XC66R5MD260797,745
1064,WBAGG8340YDN80889,724
1065,WUAC6AFRXEA900254,500
1066,1FTNX21S1XEB99571,269
1067,V26-4206993,90
1068,SBM13RAA0KW008355,343
1069,WDDYJ7HA7LA025505,732
1070,JTEBU14R630018529,90
1071,JF1ZNAA18D1700408,321
1072,WBSDE93422BZ99923,90
1073,WDBBA45A1DB028008,90
1074,3VW547AU5FM057009,173
1075,WBAGJ0340YDD73909,558
1076,1GNLC2E04CR240829,333
1077,WDBJF74H7XA885179,182
1078,1FABP28M9FF230283,748
1079,WBAHL83597DT89186,354
1080,WP1AF2A28ELA42676,90
1081,JTHBN30F120091359,238
1082,JT2AW16J8J0130837,377
1083,JT2SW22NXP0077215,693
1084,WBSDX9C52BE584442,90
1085,6G2EC57Y19L202841,425
1086,JM1NB354750412968,427
1087,SCFAD01A18GA09135,146
1088,1C4HJXFGXKW667753,243
1089,1FMEU15H8KLB43998,489
1090,SAXXL2S1020454317,769
1091,ZAM39JKAXB0056847,440
1092,WA1YD64B12N149829,112
1093,4S3BP676056368295,341
1094,SALWR2EFXGA589399,430
1095,JHMAP21434T005094,482
1096,4JGBB77E18A352342,545
1097,WMWRE93526YB72173,144
1098,1FAHP2KT5GG141610,642
1099,5YJSA1E14GF159645,495
1100,JF1GD70645L501856,759
1101,WDBPJ75J56A047578,690
1102,SALTW15451A702168,284
1103,JTHBN36F755014283,90
1104,WBADT53462CE93754,679
1105,CA1A-0115783,566
1106,5YJSA1H2XEFP62553,168
1107,JT6HT00W9Y0115133,152
1108,JT3HN86R829069966,147
1109,LX800023249,90
1110,YV1672MK9D2308351,90
1111,WDBCA35DXGA219042,648
1112,WBAPT7C54AC237433,699
1113,WP0CA29816U711044,332
1114,JTJHT00W964018767,530
1115,7FCTGAAL2NN003543,90
1116,WP0CB29944S676384,497
1117,1G6YV34AX55604130,389
1118,WUAAU34268N005307,439
1119,SALME15448A290892,395
1120,JT8UF11E0L0043787,500
1121,WBS2U7C02M7J29137,90
1122,JF1GH74648G812716,90
1123,1G6DV5EP1B0149478,90
1124,JTEBT17RX40034796,103
1125,1LNHM83W64Y606976,566
1126,WBSPM9C55BE203253,740
1127,3GNTKEE75CG190377,243
1128,WP0AA2A83FK161554,167
1129,WAUXL68E75A063765,333
1130,WDBBA48D5GA047855,397
1131,1J4FA49S26P736970,90
1132,WP0CB29802U660613,90
1133,WDBUH87X48B240730,353
1134,1B3JZ65Z38V200228,335
1135,1J4GA59109L743638,348
1136,JN1GB25Y1KU001563,563
1137,3GNEK18SXVG123777,202
1138,WBSFV9C58ED097822,460
1139,JF1VA1D6XF9808034,489
1140,WP0CB298X9S730107,301
1141,WBSDX9C58BE584817,377
1142,1G6DN57P690151301,565
1143,WDDEJ7EB5CA028600,607
1144,WP0AA2957JN150655,182
1145,WDDHF9AB8AA239125,117
1146,WP0CB29841U663822,662
1147,SALMF13417A257329,172
1148,1ZVBP8KS5A5135235,564
1149,YS3FH71U866102383,612
1150,WAU4GAFB4AN049313,119
1151,WP1AD2A26DLA78788,90
1152,WAUR2AFD0DN018036,108
1153,1G6KW5RJ1KU139942,90
1154,1G1YC2D49N5107389,90
1155,WBACE51060EN65279,231
1156,WDBAB33A1CB012279,693
1157,2C3KA73W86H396413,90
1158,WAUB4CF52JA086471,90
1159,WAUDFAFL9CA118485,521
1160,1G1YY12S325122754,622
1161,WBA5M2C52ED085529,402
1162,2FHAS15A47S000377,504
1163,1XMVW9778HK129997,384
1164,WAURV78T98A009105,355
1165,SCCDC08251HA10221,213
1166,ZARFAMEV0K7615053,392
1167,1G6DL8EG8A0109680,213
1168,7FCTGAAAXNN005846,90
1169,BG5055417,292
1170,2G2FV22P9T2220651,327
1171,SCBLC31E01CX06517,341
1172,JN1CZ24A5LX000155,539
1173,JF1GD706X5L511243,90
1174,1G6D25R61N0860189,90
1175,WMWRE93536YB72036,230
1176,1G1YY0788F5135402,175
1177,JHMBA4138KC015707,90
1178,WP0JB093XHS050688,732
1179,JF1GD70684L524734,230
1180,WDDHH8JB7EA873486,340
1181,1GKEV18K4LF503247,739
1182,WAUKC28DXYA044447,360
1183,5YMGY0C59D0C11776,615
1184,WDBAB23A9DB413557,721
1185,WP0CB2945LN481511,238
1186,ZAMFE39A170031062,619
1187,WBA7F2C57GG416318,122
1188,WAUPL68E24A269039,640
1189,WBA8B3C5XGK384273,633
1190,WAUVC68E54A174644,542
1191,WDDNG79X27A084388,90
1192,2G2FV22P0R2214293,168
1193,WBS2U7C06M7J66319,217
1194,4E3AK54F6WE030229,90
1195,JNKNG01D4SM302923,90
1196,JTHBD192220041691,101
1197,SALLDVAB7FA434218,187
1198,JN1CZ24H3MX501625,298
1199,JT3HT05J9Y0085898,395
1200,1G1YY26E075127461,174
1201,WP0AB29876U784262,258
1202,WP1AB29PX4LA64267,371
1203,WBAPM5C53BE435654,397
1204,FK10006413,178
1205,WP0CA2998YS652047,90
1206,WBADN5334XGC92050,594
1207,WBABD53475PL15432,497
1208,ER34003828,223
1209,3C3CFFFHXDT754497,503
1210,WBAUC73568VF22834,90
1211,JN1CV6EK8BM213689,340
1212,WBAUN1C50DVH78159,277
1213,5YJ3E1EC6MF072934,90
1214,6G2VX12U75L400514,410
1215,WBSDE93422CF91189,221
1216,WAUGF78K29A187127,102
1217,JTHBP5C2XB5009212,343
1218,WP0AD29937S784887,739
1219,WP0AB29819U780647,287
1220,WP1AC29P14LA90804,90
1221,WBAKF9C58BE619158,90
1222,CE9A0005010,721
1223,1FMDE5CP8NLA71537,133
1224,JM1FB3319C0655045,294
1225,WBSNB93556B581576,90
1226,WP1AA2A21DLA06762,126
1227,WMWMM93529TF99495,607
1228,2FABP70F6HX156211,594
1229,1G1FG3D77G0189425,364
1230,N23W5109755,361
1231,1MEHM59S14A617334,103
1232,WDDHF9HB5EA908897,557
1233,1G6DV1EP2C0138564,321
1234,WBAEV53483KM04995,321
1235, JH4NA1151MT000742,140
1236,1FT6W1EV4NWG04013,90
1237,1C6JJTBG3ML545411,285
1238,55SWF8HBXFU078663,684
1239,6G3F15RW7HL301115,90
1240,WDDYJ7KA2LA027798,96
1241,1FA6P8CF6F5430198,469
1242,1GKS2GKT6NR179462,151
1243,WBADN5346YGC94313,90
1244,WDBNG76J46A475436,283
1245,WDDHH7EB7CA599093,693
1246,SCFEKBDL3BGC15452,398
1247, W1NYC6BJ7MX368586,119
1248,ST205-007077,488
1249,WBAEJ1341YAH60127,90
1250,ZFFYT53B000119521,90
1251,WVWCA0151BK010922,293
1252,JN6HD11Y7JW001028,612
1253,SCAZN02C5RCX54854,706
1254,SALLDVAF7TA977071,301
1255,1G1YM2D74F5121550,504
1256,WAUXU64B52N034259,229
1257,3GTP1PEC5HG285762,235
1258,WBAEK13456CN78071,350
1259,3VW5T7AU4LM003845,152
1260,1FTFW1RG4HFA85769,90
1261,JT6HT00W4X0040775,406
1262,JT6HJ88J9T0150423,90
1263,WP1AB2A52GLB40062,745
1264,JNKBF01AX2M000242,158
1265,WA1YL54B44N000301,616
1266,1GKEK13R2XR517259,236
1267,JN1AZ36AX4T015480,333
1268,JM1FD3310P0204229,124
1269,JA11110340,244
1270,4S4BT63C366107652,124
1271,WBAHD5310PGB36123,518
1272,SAJNX2749TC224152,405
1273,3VW5T7AU2GM069249,537
1274,1ZVPT22L2M5127735,602
1275,WBSKG9C51CE798704,90
1276,WDCYC3KF0GX247608,126
1277,JTEBU11F770032875,164
1278,JTJHT00W154000178,173
1279,WDDWJ6EB4HF527865,438
1280,WDDHH7GB2GB312711,717
1281,SCFBB03BX7GC06089,734
1282,WP0AA29969S706227,278
1283,JHMBB6156YC006166,199
1284,1FAFP46V3WF179114,314
1285,JF4GG226X5G050452,741
1286,1G1GZ37G5FR101282,717
1287,WBA3R1C57GK195851,90
1288,SAJWA4DC8AMB36426,90
1289,WDBEA51D0MB383724,416
1290,WP0AA29972S623816,230
1291,WBSCK9338XLC89103,90
1292,WBA2L1C36HV668750,90
1293,WP0AA0947EN456594,103
1294,WP1AF2A28ELA30575,124
1295,WAUGGAFR3EA047740,332
1296,JTJHT00W913509466,90
1297,SALTL154X2A763736,437
1298,WBADT63421CF08688,186
1299,JN1AZ4EH4EM633104,623
1300,WP1AA29P09LA05903,90
1301,WP1AC29P64LA90085,328
1302,WAUKD78PX6A085470,361
1303,WDDHH8JB3EA783705,389
1304,1J4FA39S36P728855,550
1305,WMWRE93596YB72395,437
1306,WAUBGAFLXEA142270,259
1307,5YJSA1E23GF174825,524
1308,JT6HJ88J1V0162052,90
1309,P25W1100615,90
1310,PY32805498,306
1311,1GNFK16K7PJ345184,200
1312,1G1AP58X197199524,489
1313,WBSCD9324VEE06713,389
1314,WP0AA0942EN450363,144
1315,WBSDE93412BZ99914,578
1316,JM1NC25F460105266,663
1317,WBSBL93484PN55366,313
1318,ZHWUM6ZDXLLA09123,432
1319,WDCYR49E03X134270,168
1320,1G1YY25U565112851,102
1321,WDBTJ72H19F266268,241
1322,WBAVT73577FV29334,587
1323,WP0CA2984XU622246,231
1324,WBAAV53411JR78324,518
1325,WBACB3320SFE20833,108
1326,SALTY19464A856946,287
1327,WBSWD935X8PY39577,158
1328,WBA3G7C51EKN37428,236
1329,WV2NB47073H005099,207
1330,JM1NB3539X0134438,90
1331,JF1GV8J68CL023889,500
1332,1G6DN56S150130937,727
1333,WAUUL98E06A231929,696
1334,WP0CB298X3U660538,90
1335,WP0AB2A95KS114607,126
1336,1G6EC12922B106197,90
1337,1FMDE5BH9NLB04393,116
1338,SAJAY1343GC457767,369
1339,YV1RH527X62549865,448
1340,SALYM2RV8JA757217,321
1341,1GNGK26N9PJ339083,90
1342,3VWTD81H8SM075465,559
1343,SALMF1D46BA333389,118
1344,WDBNG76J43A349539,655
1345,WDBEA52EXRC034899,370
1346,1G1YZ23J4L5802883,215
1347,JT3FJ80W5M0024377,469
1348,JF1CX8654VH100031,747
1349,TRUWD28N261006210,353
1350,JHLRD1768XC011657,433
1351,WP0AB2A97DS122100,322
1352,WBSDE93482CF90659,454
1353,WBSBR93492EX22096,129
1354,YV1AH852881059268,90
1355,WBSBG9335XEY83582,130
1356,SAJHX1246VC804735,461
1357,WBSBR934X2EX23225,311
1358,599367,298
1359,7FCTGAAA1NN007761,90
1360, DB81000132,91
1361,WBAFR7C57DDU78685,355
1362,3C3CFFFH9ET288417,294
1363,2G2FV22P5T2209274,740
1364,1G1YY22G615130024,90
1365,WDDKK6FF1FF305987,684
1366,H56A0092747,136
1367,1J4AA2D16BL500837,188
1368,SCCGA36B6MHF37390,753
1369,1G6AV5S83E0190926,90
1370,WDDDJ76X86A037575,194
1371,JH4DC53092C002525,206
1372,JT2AW16J0K0148492,350
1373,JTEHT05J332046423,145
1374,WBSDE9342YBZ95606,563
1375,WDDGF7HB1DA793584,357
1376,WDB1260221A036494,606
1377,1FAHP60A52Y106495,467
1378,1G4GK4775GP452297,273
1379,WP1AC29PX5LA90043,300
1380,WDBBA45C7FA022417,229
1381,JNKBF01AX2M001990,440
1382,WBSHD9319MBK05559,388
1383,WBAVS13548FV95129,315
1384,WBAAA810307543409,570
1385,WDC0J8KB6JF468334,348
1386,2G2FV22P0R2225827,150
1387,7FCTGAAA7NN006615,90
1388,1FMEE5DP9MLA80717,206
1389,WDBSK71F07F126122,381
1390,WDBUF76J24A512964,291
1391,SCFBB03B57GC04959,741
1392,1FTSX21P37EA90804,90
1393,,101
1394,1GCDC14H1GF398549,160
1395,UZS131059047,322
1396,W1KZH8KB3LA802379,153
1397,WAUPN94E79N005672,90
1398,JT8UZ30C3N0024575,348
1399,JHMED8453KS023194,294
1400,WBAHD1311NBF12220,691
1401,3FADP4GX5GM166874,265
1402,WP0AA299XXS621629,476
1403,WAUPN94EX8N001517,460
1404,WBAUT9C50AA191271,537
1405,4USCH933XXLF82629,207
1406,WBADT63412CH90114,405
1407,WDBTK72F28T098930,671
1408,5YJSA1E23FF115420,291
1409,WA1YD64B85N016795,710
1410,1FMEE5DP5MLA74526,329
1411,1G1YS2D69H5606363,249
1412,5TFDY5F10JX755178,341
1413,JTEBU14R050071746,280
1414,5YMTS0C06M9G63149,90
1415,JTEBU5JR5H5479890,90
1416,WDBGA43E7TA307172,136
1417,WP0CA29987S765401,90
1418,JTEBU11F870040810,483
1419,JHMAP11483T005875,439
1420,JM1NA3532R0514064,298
1421,JHMEH6267VS004902,90
1422,WBSDE9347YBZ96895,658
1423,WBSCK9343YLC93828,706
1424,WBA8K3C51HK679263,334
1425,JT3VN39W0S0195671,109
1426,1FTEX1RG8HFA86769,90
1427,WBS6C9C55EDV73806,353
1428,JM1NC2JF3D0228852,91
1429,JT3FJ60G2F1127444,390
1430,WUARL48HX6K900694,90
1431,WD6DE4CS534202544,580
1432,WBAGD4322RDE65862,601
1433,WUAW2AFC2GN902497,333
1434,WBSBR93431EX20567,90
1435,JF1ZCAC18K9600553,90
1436,ZFFPR41A3S0100746,761
1437,ZARBAAB45FM170521,165
1438,WBABB1311MEC04456,90
1439,1G1YY25U765113046,579
1440,WBSFV9C58ED593817,544
1441,JH4DC23141S000189,594
1442,JT6HJ88J9T0143228,312
1443,1C4HJWFG2GL115845,172
1444,1G1YY36U775133741,238
1445,WBAAA1302H2323143,290
1446,WBAUC9C59BVM09864,537
1447,JM1NDAC79M0454164,300
1448,WBSBL93484PN55514,90
1449,WBS4Y9C54KAG67006,234
1450,JT2AW16J2J0124273,266
1451,WP0CB29858U731989,451
1452,1G6DW51Y4KR703376,607
1453,VRU11009856,350
1454,WDBDA24D8GF153917,634
1455,WDBTK76G75T051469,598
1456,WP1AF2A57FLB96730,90
1457,1G1YR2D61G5610238,305
1458,1G1YY12GXX5127775,472
1459,JTJBM7FX7D5051057,431
1460,WV2ZZZ70ZPH071382,193
1461,WBAEJ13452AH61417,290
1462,JF4GG22625G051742,241
1463,P35W0401967,185
1464,WP0AB29966S741858,726
1465,2C3CDZFJ3LH195120,90
1466,1GDCT14Z3M8801463,405
1467,WBS53AZ06MCF85348,308
1468,JN1CZ24HXPX535064,759
1469,SAJWA6DA8FMK14699,90
1470,1B7FL69X6KS178359,347
1471,JTHFF2C27B2516122,272
1472,JTEBU4BF0BK115531,409
1473,JW3-2124177,376
1474,6MPCT01Z6P8642566,369
1475,7SAXCBE59NF336411,90
1476,WBS3R9C58GK708180,573
1477,5UMBT93556LY52116,532
1478,WBAUT9C5XBA191893,466
1479,4USCH9348YLF83434,559
1480,JT2AW15CXF0030555,710
1481,WBADT63462CH96863,202
1482,1G1YY32G835127134,229
1483,JT3HN86R410345269,91
1484,WMWMH9C51DT377444,356
1485,ZF4AH01A8YM000119,621
1486,1GCES14P63B100514,224
1487,2B3LJ74W69H537483,580
1488,WP0AB29897U780747,298
1489,WBY2Z2C50GV674937,628
1490,WBAEK13496CN75688,367
1491,1C4HJWCG9EL118338,466
1492,SCFBF03B77GC06278,152
1493,TRUTC28N021029923,546
1494,WMWSU9C53DT722296,179
1495,WP1AG2A56MLB51398,90
1496,JB3XE74C2NY032956,90
1497,WVWLK63B03E413471,90
1498,WP0AC2A74BL091133,90
1499,1FA6P8CF3F5384054,207
1500,SALDV3245VA105065,755
1501,WDDNG7BB6AA344491,278
1502,WP0AA2995XS626740,299
1503,WA1VFCFLXFA068844,151
1504,WDDHH7EB7CA610500,602
1505,WDBEA30D7MB315345,732
1506,WP0CA29993S652504,663
1507,JHMAP1143YT003913,465
1508,YV1SJ527952468618,476
1509,ZFF65LJA7C0184069,90
1510,1G2MG35X37Y124316,189
1511,WP0CB29876U731019,90
1512,4S4BP67C656381506,301
1513,WP1AF2A28FLA40721,94
1514,SCBDU3ZA1BC068380,536
1515,1ZVHT89SX85136676,732
1516,JT6HT00W5W0015009,402
1517,JTJHT00W123512444,90
1518,WP1AB2A57FLB70298,144
1519,N23W5407538,138
1520,WP0AB29936S743471,528
1521,WBSEK93539CY80157,271
1522,VF7Y3AC0001AC9032,129
1523,1FTNX20S33EC32212,90
1524,WBABW33466PX84009,251
1525,JF4GG72606G050474,126
1526, WBAAB5408J4286290,90
1527,JHMAP11452T009655,664
1528,SAJDA15B5YMF17589,713
1529,JN1BZ36A59M550318,395
1530,SDLDCC4PXRD011399,123
1531,EL45-0030429,446
1532,WBAAK950502800824,180
1533,JTEHT05J152069346,90
1534,JA3XE74CXNY024200,164
1535,1J4GW58N6YC244296,181
1536,1J4FA69S16P784360,424
1537,JHMAP214X7S002042,278
1538,JT8UZ30C4N0015660,90
1539,WBAUC9C55DVM13543,91
1540,SALWR2RV9JA810399,90
1541,1ZVHT82H985127210,109
1542,JM1NA3537V0721057,563
1543,WVGEK9BP3CD009444,413
1544,WAUDN94F78N048449,581
1545,1J4FF58S5YL168930,460
1546,WP0CA2A8XFS121013,90
1547,WP0CD2A97CS773440,577
1548,3FADP4GX5JM136734,179
1549,1C4BJWCG0DL568691,614
1550,JT3FJ62G2K0098475,412
1551,WDBUF76J03A376767,474
1552,WP0CA299XXS653554,676
1553,SCFEFBAKXBGC15030,90
1554,WP1AA29P68LA11137,661
1555,WBSAK0305J2196199,90
1556,WBSDE93401BZ99417,714
1557,JN1FV7EL9JM631026,90
1558,3D7HA18H95G851237,251
1559,WBAUC9C57BVM09510,222
1560,1G1YY12S335105924,417
1561,JN1HS36P3LW119121,90
1562,JHMED8362MS006495,455
1563,1FMEE5DP4NLA72347,161
1564,1G1Y12D73H117937,298
1565,P35W0217621,329
1566,WP1AB29PX6LA70024,424
1567,ZFFYT53AX40134999,189
1568,JABAR07F0F0908478,441
1569,1G1YM2D75F5101596,405
1570,1FMDE5CH8NLB10488,90
1571,JACCN57X2Y7D00609,90
1572,JM1FB3311D0745517,753
1573,1G1YC3D40N5103866,179
1574,LO49G-4004278,214
1575,7SAYGDEE2NF335752,129
1576,WBANN73597CN04088,543
1577,1FADP3L95JL209426,241
1578,1JCNJ15U1HT051701,209
1579,WDBGA32E6TA325738,683
1580,WBAHJ6311PGD23076,90
1581,JT3DJ81W4R0064639,340
1582,WBSNB93547CX07812,90
1583,KZN1850010813,154
1584,JM1NB3535X0115210,272
1585,JH4DC530X6S010581,444
1586,A1020535BFEN,430
1587,1C4BJWDG6HL587153,138
1588,JTEBU11F670037212,90
1589,JN1FV7AP2GM420669,545
1590,5N1AN0NW3FN663461,398
1591,JHMCA5481JC064666,753
1592,WDBNG70J41A216110,90
1593,JZA800006041,90
1594,5B4MP67G453400786,669
1595,57XAAPFA2F5105250,763
1596,1GKEK13R5TJ749492,95
1597,WP0AB2A83FK181879,454
1598,2C3CDZBT0KH618760,595
1599,WP0CB29813U663117,90
1600,1G1YY26W385115122,647
1601,SCFBB03B46GC02019,90
1602,WBSDE93402CF91711,684
1603,JTEZU14R478087192,406
1604,ZAM56ZPT3N1383292,98
1605,JZS1470003806,286
1606,19UNC1B06HY000079,634
1607,WP0AB2A70BL061727,710
1608,1G6D65RPXN0460032,161
1609,1G4GJ1176HP422107,293
1610,WVWAH63D748007680,131
1611,WAUF2AFC3HN117255,538
1612,WBSCM9337XLC60296,404
1613,JHMAP1144YT007808,90
1614,1G1YY26W685131914,530
1615,WP0CB29831U661124,595
1616,WAUGFAFC2DN091685,230
1617,JHMAP114XYT001124,140
1618,LS130-706540,655
1619,WBY2Z2C57FV392342,90
1620,4E3CT64U3LE138460,90
1621,WBAHK2316RGF80288,402
1622,WP0AA29903S622783,367
1623,WDBBA48D2JA089326,481
1624,JTEHT05J022018349,216
1625,KZN1309022816,104
1626,WDBFA68F72F204344,319
1627,JTHBN36F240167679,245
1628,WBAGH8349YDP16644,342
1629,WBA3A9G57ENS65070,424
1630,1FDJF3712HKA17428,578
1631,1FTNE14W28DA51709,223
1632,WDBSK74F64F074454,759
1633,WDDWJ8EB8KF836872,453
1634,WBS2U7C04M7H78263,140
1635, WP0AB2A94DS121518,213
1636,WDBKK49F84F310397,90
1637,JT4VN01D9K2000353,159
1638,JM1NA3513M0201872,326
1639,1G1YY22G6X5100983,577
1640,SADCZ2EE3KA608583,90
1641,WBAAF9317MEE74290,122
1642,WBSKG9C52CE798811,269
1643,JA32W5FV4CU032002,476
1644,WBA8J1C51GK458414,144
